id,MIN
LIZ1_000320076,MZP_000005484
LIZ1_000279709,MZP_000005485
LIZ1_000150211,MZP_000005486
LIZ1_000092730,MZP_000002611
LIZ1_000233599,MZP_000001108
LIZ1_000239450,MZP_000001349
LIZ1_000074382,MZP_000003286
LIZ1_000273994,MZP_000005487
LIZ1_000238017,MZP_000002411
LIZ1_000079786,MZP_000000953
LIZ1_000154905,MZP_000005488
LIZ1_000133284,MZP_000005489
LIZ1_000161901,MZP_000001664
LIZ1_000136395,MZP_000001211
LIZ1_000207804,MZP_000002854
LIZ1_000066128,MZP_000002297
LIZ1_000040031,MZP_000002830
LIZ1_000252827,MZP_000000348
LIZ1_000291666,MZP_000002233
LIZ1_000071393,MZP_000001941
LIZ1_000289363,MZP_000001943
LIZ1_000318686,MZP_000003485
LIZ1_000231064,MZP_000002554
LIZ1_000112303,MZP_000000940
LIZ1_000304124,MZP_000002090
LIZ1_000068315,MZP_000001013
LIZ1_000762087,MZP_000005491
LIZ1_000154745,MZP_000005493
LIZ1_000252661,MZP_000005494
LIZ1_000213712,MZP_000003459
LIZ1_000237570,MZP_000002395
LIZ1_000004611,MZP_000006403
LIZ1_000004899,MZP_000001765
LIZ1_000000212,MZP_000002266
LIZ1_000211084,MZP_000002961
LIZ1_000079718,MZP_000000270
LIZ1_000184919,MZP_000003516
LIZ1_000294038,MZP_000000676
LIZ1_000176727,MZP_000002363
LIZ1_000065537,MZP_000000733
LIZ1_000219026,MZP_000002596
LIZ1_000207878,MZP_000005496
LIZ1_000233533,MZP_000003460
LIZ1_000233648,MZP_000000411
LIZ1_000280901,MZP_000003182
LIZ1_000222377,MZP_000005497
LIZ1_000230734,MZP_000003145
LIZ1_000109733,MZP_000002605
LIZ1_000068887,MZP_000001947
LIZ1_000048640,MZP_000000663
LIZ1_000315496,MZP_000005499
LIZ1_000169512,MZP_000000575
LIZ1_000279714,MZP_000005501
LIZ1_000209775,MZP_000002700
LIZ1_000093511,MZP_000002562
LIZ1_000128150,MZP_000002319
LIZ1_000351216,MZP_000002187
LIZ1_000093310,MZP_000002771
LIZ1_000160677,MZP_000002645
LIZ1_000128780,MZP_000002453
LIZ1_000163584,MZP_000001711
LIZ1_000128053,MZP_000003312
LIZ1_000190869,MZP_000002541
LIZ1_000135546,MZP_000003301
LIZ1_000248558,MZP_000002608
LIZ1_000318688,MZP_000003276
LIZ1_000261768,MZP_000002862
LIZ1_000094104,MZP_000002516
LIZ1_000100731,MZP_000002248
LIZ1_000184817,MZP_000002847
LIZ1_000186108,MZP_000001540
LIZ1_000040241,MZP_000002465
LIZ1_000137421,MZP_000002503
LIZ1_000161130,MZP_000003213
LIZ1_000184828,MZP_000003244
LIZ1_000252641,MZP_000005504
LIZ1_000261723,MZP_000005505
LIZ1_000077586,MZP_000005507
LIZ1_000212729,MZP_000003454
LIZ1_000230396,MZP_000002570
LIZ1_000074534,MZP_000003613
LIZ1_000007045,MZP_000002808
LIZ1_000071140,MZP_000001693
LIZ1_000138723,MZP_000005508
LIZ1_000212002,MZP_000005509
LIZ1_000192146,MZP_000002538
LIZ1_000294105,MZP_000003251
LIZ1_000044873,MZP_000005510
LIZ1_000127998,MZP_000003354
LIZ1_000218020,MZP_000000106
LIZ1_000105304,MZP_000005511
LIZ1_000139461,MZP_000005513
LIZ1_000318723,MZP_000002444
LIZ1_000074786,MZP_000002815
LIZ1_000380796,MZP_000003509
LIZ1_000161841,MZP_000000140
LIZ1_000005068,MZP_000005514
LIZ1_000128063,MZP_000001869
LIZ1_000318689,MZP_000005515
LIZ1_000092734,MZP_000002573
LIZ1_000179907,MZP_000002305
LIZ1_000336173,MZP_000005516
LIZ1_000005905,MZP_000001796
LIZ1_000010693,MZP_000005517
LIZ1_000381291,MZP_000006404
LIZ1_000128794,MZP_000003457
LIZ1_000000244,MZP_000001754
LIZ1_000362627,MZP_000005519
LIZ1_000217945,MZP_000000396
LIZ1_000006089,MZP_000002860
LIZ1_000094975,MZP_000002717
LIZ1_000318691,MZP_000005520
LIZ1_000208186,MZP_000003266
LIZ1_000346988,MZP_000001923
LIZ1_000310244,MZP_000002977
LIZ1_000231575,MZP_000002912
LIZ1_000269266,MZP_000000117
LIZ1_000068847,MZP_000001484
LIZ1_000054989,MZP_000000667
LIZ1_000233537,MZP_000005522
LIZ1_000233584,MZP_000005523
LIZ1_000223060,MZP_000005524
LIZ1_000238489,MZP_000001983
LIZ1_000160414,MZP_000005526
LIZ1_000092704,MZP_000001861
LIZ1_000185613,MZP_000002461
LIZ1_000179432,MZP_000001786
LIZ1_000094182,MZP_000002522
LIZ1_000098591,MZP_000000076
LIZ1_000154719,MZP_000005527
LIZ1_000209386,MZP_000005528
LIZ1_000235293,MZP_000005529
LIZ1_000318750,MZP_000003283
LIZ1_000184876,MZP_000005532
LIZ1_000279719,MZP_000005533
LIZ1_000211855,MZP_000005534
LIZ1_000154873,MZP_000000986
LIZ1_000306365,MZP_000000645
LIZ1_000252730,MZP_000001885
LIZ1_000009716,MZP_000001238
LIZ1_000252678,MZP_000000635
LIZ1_000318693,MZP_000005537
LIZ1_000098882,MZP_000001507
LIZ1_000215228,MZP_000006405
LIZ1_000139365,MZP_000001361
LIZ1_000070928,MZP_000003340
LIZ1_000107454,MZP_000003010
LIZ1_000128662,MZP_000002750
LIZ1_000164059,MZP_000003030
LIZ1_000263973,MZP_000005539
LIZ1_000170172,MZP_000002842
LIZ1_000134064,MZP_000003165
LIZ1_000265822,MZP_000002272
LIZ1_000281439,MZP_000003449
LIZ1_000185757,MZP_000002663
LIZ1_000211612,MZP_000003062
LIZ1_000318818,MZP_000002073
LIZ1_000162362,MZP_000006406
LIZ1_000252769,MZP_000003183
LIZ1_000264124,MZP_000002525
LIZ1_000375670,MZP_000003481
LIZ1_000129263,MZP_000003395
LIZ1_000186162,MZP_000000727
LIZ1_000251194,MZP_000005544
LIZ1_000263196,MZP_000002963
LIZ1_000184968,MZP_000001640
LIZ1_000250367,MZP_000001439
LIZ1_000207968,MZP_000005545
LIZ1_000159432,MZP_000005546
LIZ1_000252670,MZP_000005547
LIZ1_000336139,MZP_000005548
LIZ1_000163558,MZP_000005549
LIZ1_000185052,MZP_000002798
LIZ1_000099234,MZP_000001925
LIZ1_000358369,MZP_000003577
LIZ1_000263977,MZP_000005550
LIZ1_000100885,MZP_000001272
LIZ1_000133988,MZP_000002540
LIZ1_000253602,MZP_000002466
LIZ1_000306677,MZP_000001918
LIZ1_000261913,MZP_000003489
LIZ1_000130819,MZP_000001234
LIZ1_000051068,MZP_000005551
LIZ1_000138600,MZP_000001820
LIZ1_000253907,MZP_000000358
LIZ1_000294113,MZP_000000288
LIZ1_000318694,MZP_000005554
LIZ1_000375664,MZP_000005555
LIZ1_000099723,MZP_000002646
LIZ1_000350717,MZP_000005556
LIZ1_000301928,MZP_000003462
LIZ1_000197570,MZP_000006407
LIZ1_000366124,MZP_000001689
LIZ1_000016777,MZP_000005559
LIZ1_000025302,MZP_000001986
LIZ1_000000406,MZP_000001894
LIZ1_000289716,MZP_000005560
LIZ1_000286799,MZP_000000678
LIZ1_000009672,MZP_000005561
LIZ1_000197591,MZP_000003307
LIZ1_000316849,MZP_000002998
LIZ1_000261783,MZP_000005563
LIZ1_000098949,MZP_000000309
LIZ1_000193753,MZP_000001196
LIZ1_000252671,MZP_000005564
LIZ1_000366159,MZP_000002225
LIZ1_000185188,MZP_000003012
LIZ1_000262735,MZP_000005567
LIZ1_000132335,MZP_000002599
LIZ1_000198983,MZP_000000376
LIZ1_000230819,MZP_000002985
LIZ1_000316840,MZP_000002957
LIZ1_000102176,MZP_000001604
LIZ1_000123185,MZP_000005570
LIZ1_000233410,MZP_000001949
LIZ1_000576101,MZP_000005571
LIZ1_000099315,MZP_000002008
LIZ1_000233353,MZP_000005572
LIZ1_000252665,MZP_000005573
LIZ1_000223117,MZP_000001041
LIZ1_000274026,MZP_000003652
LIZ1_000318698,MZP_000005575
LIZ1_000160662,MZP_000002779
LIZ1_000186535,MZP_000002727
LIZ1_000262164,MZP_000003364
LIZ1_000130347,MZP_000000513
LIZ1_000351264,MZP_000003408
LIZ1_000160477,MZP_000002665
LIZ1_000245137,MZP_000006408
LIZ1_000375669,MZP_000005580
LIZ1_000009653,MZP_000006409
LIZ1_000289630,MZP_000004381
LIZ1_000191924,MZP_000005586
LIZ1_000093890,MZP_000002749
LIZ1_000093345,MZP_000002924
LIZ1_000128881,MZP_000000752
LIZ1_000129457,MZP_000005589
LIZ1_000230397,MZP_000005590
LIZ1_000259051,MZP_000003397
LIZ1_000185711,MZP_000005591
LIZ1_000274032,MZP_000005592
LIZ1_000130698,MZP_000003339
LIZ1_000264090,MZP_000002979
LIZ1_000071940,MZP_000005595
LIZ1_000076667,MZP_000003371
LIZ1_000080191,MZP_000005596
LIZ1_000252675,MZP_000005597
LIZ1_000274020,MZP_000005598
LIZ1_000365205,MZP_000002017
LIZ1_000362782,MZP_000000580
LIZ1_000279791,MZP_000003287
LIZ1_000050190,MZP_000001169
LIZ1_000095835,MZP_000002736
LIZ1_000154859,MZP_000002617
LIZ1_000185478,MZP_000005601
LIZ1_000222362,MZP_000005602
LIZ1_000252714,MZP_000005604
LIZ1_000374729,MZP_000005605
LIZ1_000023228,MZP_000005606
LIZ1_000264077,MZP_000005607
LIZ1_000133088,MZP_000005609
LIZ1_000186569,MZP_000002489
LIZ1_000154865,MZP_000001176
LIZ1_000191775,MZP_000003933
LIZ1_000279718,MZP_000005615
LIZ1_000318706,MZP_000005616
LIZ1_000380792,MZP_000006410
LIZ1_000154860,MZP_000003991
LIZ1_000238624,MZP_000005620
LIZ1_000212242,MZP_000000353
LIZ1_000081477,MZP_000001244
LIZ1_000129054,MZP_000006411
LIZ1_000218044,MZP_000001241
LIZ1_000230404,MZP_000003387
LIZ1_000306618,MZP_000002916
LIZ1_000318711,MZP_000005623
LIZ1_000186671,MZP_000006412
LIZ1_000211056,MZP_000002814
LIZ1_000161084,MZP_000005627
LIZ1_000350725,MZP_000005628
LIZ1_000129680,MZP_000003205
LIZ1_000319713,MZP_000002600
LIZ1_000348837,MZP_000005630
LIZ1_000081276,MZP_000005631
LIZ1_000185085,MZP_000005632
LIZ1_000252690,MZP_000002479
LIZ1_000263703,MZP_000006413
LIZ1_000269281,MZP_000005635
LIZ1_000281428,MZP_000006414
LIZ1_000325515,MZP_000001609
LIZ1_000129648,MZP_000003346
LIZ1_000154855,MZP_000006415
LIZ1_000128390,MZP_000006416
LIZ1_000253243,MZP_000002574
LIZ1_000274053,MZP_000005647
LIZ1_000184833,MZP_000006417
LIZ1_000129140,MZP_000003398
LIZ1_000279735,MZP_000006418
LIZ1_000307360,MZP_000006419
LIZ1_000094245,MZP_000001839
LIZ1_000318797,MZP_000002606
LIZ1_000116191,MZP_000006420
LIZ1_000203713,MZP_000001006
LIZ1_000010570,MZP_000005654
LIZ1_000095850,MZP_000002713
LIZ1_000102991,MZP_000005655
LIZ1_000128744,MZP_000003402
LIZ1_000252708,MZP_000005658
LIZ1_000279764,MZP_000006421
LIZ1_000281444,MZP_000000965
LIZ1_000369494,MZP_000006422
LIZ1_000233814,MZP_000003463
LIZ1_000138840,MZP_000005667
LIZ1_000208621,MZP_000005668
LIZ1_000601436,MZP_000000746
LIZ1_000149676,MZP_000001716
LIZ1_000186386,MZP_000003388
LIZ1_000230492,MZP_000005672
LIZ1_000261735,MZP_000002877
LIZ1_000261986,MZP_000003435
LIZ1_000274187,MZP_000001098
LIZ1_000279729,MZP_000005673
LIZ1_000281457,MZP_000005675
LIZ1_000294102,MZP_000005676
LIZ1_000264067,MZP_000002751
LIZ1_000274119,MZP_000006423
LIZ1_000355895,MZP_000005681
LIZ1_000252804,MZP_000005683
LIZ1_000116609,MZP_000006424
LIZ1_000230462,MZP_000005684
LIZ1_000263243,MZP_000003154
LIZ1_000188839,MZP_000002826
LIZ1_000318827,MZP_000003277
LIZ1_000093116,MZP_000002572
LIZ1_000160408,MZP_000005691
LIZ1_000168983,MZP_000001726
LIZ1_000261839,MZP_000002495
LIZ1_000280656,MZP_000003194
LIZ1_000186096,MZP_000006425
LIZ1_000365277,MZP_000005702
LIZ1_000380833,MZP_000005703
LIZ1_000235003,MZP_000005706
LIZ1_000318858,MZP_000002450
LIZ1_000085440,MZP_000006426
LIZ1_000221891,MZP_000003470
LIZ1_000236417,MZP_000005711
LIZ1_000264013,MZP_000002304
LIZ1_000318741,MZP_000005716
LIZ1_000318752,MZP_000005717
LIZ1_000334767,MZP_000002491
LIZ1_000336160,MZP_000002984
LIZ1_000197788,MZP_000006427
LIZ1_000261774,MZP_000005721
LIZ1_000344609,MZP_000005722
LIZ1_000165656,MZP_000005724
LIZ1_000162703,MZP_000002807
LIZ1_000082083,MZP_000002565
LIZ1_000148893,MZP_000002164
LIZ1_000318783,MZP_000005739
LIZ1_000347041,MZP_000001877
LIZ1_000128470,MZP_000006428
LIZ1_000184998,MZP_000006429
LIZ1_000338236,MZP_000002388
LIZ1_000375687,MZP_000005746
LIZ1_000354976,MZP_000006430
LIZ1_000185789,MZP_000005750
LIZ1_000198385,MZP_000001128
LIZ1_000261901,MZP_000006431
LIZ1_000279763,MZP_000005761
LIZ1_000317122,MZP_000002594
LIZ1_000336170,MZP_000002993
LIZ1_000338231,MZP_000005769
LIZ1_000281709,MZP_000001789
LIZ1_000349115,MZP_000005775
LIZ1_000378380,MZP_000006432
LIZ1_000006778,MZP_000006433
LIZ1_000100248,MZP_000002683
LIZ1_000166100,MZP_000001009
LIZ1_000230487,MZP_000005785
LIZ1_000233965,MZP_000002718
LIZ1_000234118,MZP_000005786
LIZ1_000252890,MZP_000002245
LIZ1_000263361,MZP_000005789
LIZ1_000276854,MZP_000006434
LIZ1_000299971,MZP_000003013
LIZ1_000322869,MZP_000006435
LIZ1_000349051,MZP_000006436
LIZ1_000365256,MZP_000006437
LIZ1_000366138,MZP_000005802
LIZ1_000380870,MZP_000006438
LIZ1_000380886,MZP_000006439
LIZ1_000257519,MZP_000001964
LIZ1_000261150,MZP_000004075
LIZ1_000264232,MZP_000003492
LIZ1_000275040,MZP_000005804
LIZ1_000063441,MZP_000006440
LIZ1_000085669,MZP_000000856
LIZ1_000096491,MZP_000006441
LIZ1_000126185,MZP_000003410
LIZ1_000139021,MZP_000006442
LIZ1_000185135,MZP_000005810
LIZ1_000185342,MZP_000003673
LIZ1_000185581,MZP_000006443
LIZ1_000216706,MZP_000006444
LIZ1_000230576,MZP_000006445
LIZ1_000230610,MZP_000005814
LIZ1_000234045,MZP_000005815
LIZ1_000261870,MZP_000006446
LIZ1_000262504,MZP_000006447
LIZ1_000264146,MZP_000006448
LIZ1_000279863,MZP_000006449
LIZ1_000315472,MZP_000006450
LIZ1_000338287,MZP_000006451
LIZ1_000338292,MZP_000006452
LIZ1_000363170,MZP_000006453
LIZ1_000208347,MZP_000006454
LIZ1_000231745,MZP_000003358
LIZ1_000244739,MZP_000006455
LIZ1_000253227,MZP_000006456
LIZ1_000253436,MZP_000005853
LIZ1_000257520,MZP_000000886
LIZ1_000262109,MZP_000006457
LIZ1_000262210,MZP_000006458
LIZ1_000282072,MZP_000006459
LIZ1_000315621,MZP_000005859
LIZ1_000317159,MZP_000006460
LIZ1_000319139,MZP_000005863
LIZ1_000320115,MZP_000006461
LIZ1_000325656,MZP_000003499
LIZ1_000328882,MZP_000005869
LIZ1_000335022,MZP_000006462
LIZ1_000347363,MZP_000006463
LIZ1_000347385,MZP_000006464
LIZ1_000363028,MZP_000001581
LIZ1_000365372,MZP_000006465
