id,1.BT,1.PS,10.BT,10.PS,11.BT,11.PS,12.BT,12.PS,13.BT,13.PS,14.BT,14.PS,15.BT,15.PS,2.BT,2.PS,3.BT,3.PS,4.BT,4.PS,5.BT,5.PS,6.BT,6.PS,7.BT,7.PS,8.BT,8.PS,9.BT
LizaZoop_000450118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0
LizaZoop_000450143,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0
LizaZoop_000450160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,0,0,0,0,0
LizaZoop_000450184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
LizaZoop_000450205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0
LizaZoop_000450206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
LizaZoop_000450230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0
LizaZoop_000450275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LizaZoop_000450282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LizaZoop_000450284,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0
LizaZoop_000450286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0
LizaZoop_000450307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0
LizaZoop_000450324,0,0,0,0,0,0,0,0,21,11,25,19,1,0,0,0,1,0,0,0,1,0,5,4,0,0,0,0,0
LizaZoop_000450348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0
LizaZoop_000450407,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0
LizaZoop_000450450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LizaZoop_000450462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_000450468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000450491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000450501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
LizaZoop_000450628,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0
LizaZoop_000450649,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,5,5,4,2,0,0,0,0,0
LizaZoop_000450741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
LizaZoop_000450815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,0,0,0,0,0
LizaZoop_000450848,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,4,6,0,0,0,0,0
LizaZoop_000450857,0,0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,3,0,7,5,8,6,0,0,0,0,0
LizaZoop_000450875,4,6,0,0,0,0,31,11,0,0,3,2,5,10,0,0,0,0,0,0,4,3,1,4,1,2,5,8,0
LizaZoop_000450901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
LizaZoop_000450917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0
LizaZoop_000450923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0
LizaZoop_000450962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0
LizaZoop_000450969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,0,0,0,0,0
LizaZoop_000450987,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0
LizaZoop_000451020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0
LizaZoop_000451023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
LizaZoop_000451038,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,7,0,0,0,0,0
LizaZoop_000451120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
LizaZoop_000451184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000451186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000451213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000451240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
LizaZoop_000451269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000451292,0,0,0,0,0,0,6,0,2,2,0,0,0,1,1,0,0,1,4,1,1,0,3,6,0,0,0,0,0
LizaZoop_000451310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000451367,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,5
LizaZoop_000451388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0
LizaZoop_000451399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0
LizaZoop_000451469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
LizaZoop_000451517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
LizaZoop_000451628,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_000451641,0,3,0,0,0,0,0,0,0,0,0,0,20,28,0,0,0,0,2,5,0,1,2,12,0,0,0,0,0
LizaZoop_000451661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
LizaZoop_000451787,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0
LizaZoop_000451797,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,46,35,0,0,0,0,1
LizaZoop_000451848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LizaZoop_000451867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
LizaZoop_000451874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
LizaZoop_000451907,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,2,6,1,2,2,3,0,0,0,0,0
LizaZoop_000451921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
LizaZoop_000451946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000451964,0,0,0,0,0,0,2,2,0,2,8,12,42,69,0,1,0,0,1,0,2,1,6,5,0,0,9,3,0
LizaZoop_000451984,0,0,1,0,0,0,13,0,0,5,0,0,0,0,5,6,0,0,6,6,2,2,9,5,0,0,0,0,0
LizaZoop_000452048,0,0,0,0,0,0,0,0,0,1,0,0,170,177,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
LizaZoop_000452067,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_000452079,0,0,0,0,0,0,0,0,88,150,0,0,109,136,1,0,0,1,1,0,87,29,28,24,0,0,0,0,0
LizaZoop_000452127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_000452260,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0
LizaZoop_000452311,0,0,0,0,0,0,0,0,0,0,20,16,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,1,0
LizaZoop_000452446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
LizaZoop_000452758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LizaZoop_000452808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
LizaZoop_000452816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LizaZoop_000452838,0,1,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0
LizaZoop_000452852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
LizaZoop_000452854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
LizaZoop_000452863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000452874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
LizaZoop_000452880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LizaZoop_000452911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
LizaZoop_000452940,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000452978,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000453029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,0,0
LizaZoop_000453044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,3,0,0,0
LizaZoop_000453085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
LizaZoop_000453109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LizaZoop_000453146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0
LizaZoop_000453461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000453479,0,0,0,0,0,3,2,1,1,3,0,0,0,0,0,0,0,0,3,1,2,2,0,13,0,0,0,0,0
LizaZoop_000453565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000453665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LizaZoop_000453685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_000453724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000453735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000453749,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0
LizaZoop_000453769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
LizaZoop_000453806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0
LizaZoop_000453859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000453930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LizaZoop_000454037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_000454062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000454593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000454933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,57,23,0,0,0
LizaZoop_000455393,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,2,0
LizaZoop_000455641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
LizaZoop_000455714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0
LizaZoop_000456071,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,0
LizaZoop_000457038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_000457392,0,0,0,0,0,0,5,0,1,13,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
LizaZoop_000457473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0
LizaZoop_000457532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
LizaZoop_000458341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
LizaZoop_000458836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000460564,0,0,2,0,0,6,0,0,3,78,0,0,0,0,0,0,0,0,0,3,1,0,4,5,0,0,0,0,0
LizaZoop_000461203,0,0,0,0,0,0,0,0,0,0,47,38,4,10,0,0,0,0,0,0,0,0,7,1,21,43,3,12,1
LizaZoop_000461771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LizaZoop_000462717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
LizaZoop_000463521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0
LizaZoop_000463890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
LizaZoop_000463988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000464044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
LizaZoop_000464482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000465549,2,1,0,0,0,0,24,9,37,33,32,26,0,0,0,0,5,1,6,2,22,22,11,7,2,2,0,0,0
LizaZoop_000465801,0,0,0,0,0,0,53,85,44,61,0,0,0,0,0,0,0,0,9,13,0,0,0,4,0,0,0,0,0
LizaZoop_000466474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000466490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
LizaZoop_000467483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
LizaZoop_000468397,0,0,0,0,0,0,0,0,70,59,0,0,0,0,0,0,0,0,0,0,11,13,10,3,0,0,0,0,0
LizaZoop_000468725,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_000469071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_000470751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000470964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
LizaZoop_000471413,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000472214,0,0,0,0,0,0,0,0,12,5,3,3,0,4,0,1,0,0,0,0,0,0,8,8,2,2,0,0,0
LizaZoop_000472218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_000472570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000472952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
LizaZoop_000473366,0,0,0,0,0,0,9,16,32,25,3,6,9,19,3,2,0,0,1,0,0,0,4,1,20,18,0,0,0
LizaZoop_000473696,0,0,1,0,155,322,0,1,1,1,0,0,0,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_000474595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000474913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
LizaZoop_000475885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_000475918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000476370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
LizaZoop_000478316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
LizaZoop_000479226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0
LizaZoop_000479393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000479421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
LizaZoop_000479502,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,11,16,0,0,0,0,0
LizaZoop_000480355,0,0,0,0,0,1,0,0,0,0,23,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135,214,0
LizaZoop_000480892,0,0,0,0,0,0,16,4,19,15,0,0,16,35,0,0,0,0,2,0,0,0,39,33,0,0,0,0,0
LizaZoop_000481275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000481300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000481516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000482103,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
LizaZoop_000482237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000482272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
LizaZoop_000482990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000483694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LizaZoop_000483849,0,0,0,0,0,0,0,0,15,0,0,0,4,37,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
LizaZoop_000484094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
LizaZoop_000485550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LizaZoop_000485596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000485889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
LizaZoop_000486235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0
LizaZoop_000486741,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0
LizaZoop_000487110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0
LizaZoop_000487178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
LizaZoop_000487782,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000488013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
LizaZoop_000488576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_000488963,0,0,1,4,0,0,0,0,185,141,11,13,114,115,0,0,0,0,0,0,29,14,2,0,0,0,0,0,1
LizaZoop_000488977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0
LizaZoop_000488987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
LizaZoop_000488990,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,49,0,0,0,0,0,0,0
LizaZoop_000489004,1,0,1,0,12,8,0,0,108,26,1,0,0,0,0,0,0,0,15,16,28,63,5,8,0,0,0,1,2
LizaZoop_000489013,0,0,0,0,0,3,5,0,83,72,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,0,0
LizaZoop_000489021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
LizaZoop_000489037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,3,1,0,0,0,0,0,0
LizaZoop_000489045,0,0,0,1,0,0,36,23,0,0,0,0,0,0,0,0,0,0,6,10,7,9,4,1,0,0,0,0,0
LizaZoop_000489046,0,0,0,0,0,0,22,6,93,179,1,0,0,0,0,0,0,0,4,8,36,39,0,2,0,0,0,0,0
LizaZoop_000489051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
LizaZoop_000489059,0,0,0,0,0,0,0,0,29,12,3,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0
LizaZoop_000489079,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,2,4,1,6,0,0,0,0,0,0,0
LizaZoop_000489123,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1,0,0,0,0,0,9,20,0,0,0,0,0,0,0
LizaZoop_000489194,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,3,0,0,0,0,14,17,2,1,0,0,1,0,0
LizaZoop_000489220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0
LizaZoop_000489282,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LizaZoop_000489285,1,7,0,0,0,0,12,25,0,2,0,0,11,21,0,0,0,1,37,50,4,11,3,2,0,0,0,0,0
LizaZoop_000489369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
LizaZoop_000489580,0,0,0,0,0,0,0,0,11,7,0,0,0,1,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0
LizaZoop_000489863,0,0,2,8,1,1,10,8,18,5,0,0,0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LizaZoop_000490439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
LizaZoop_000490560,0,0,1,0,0,0,4,22,1,0,0,0,4,1,2,0,0,0,0,0,5,3,0,0,3,13,1,1,0
LizaZoop_000490774,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,82,106,0
LizaZoop_000490897,0,0,0,1,0,0,0,5,54,17,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,0,0,0
LizaZoop_000499762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
LizaZoop_000502196,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LizaZoop_000503654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0
LizaZoop_000515521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0
LizaZoop_000519638,0,3,0,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,1,5,5,6,0,1,0,0,0,0,0
