id,sample01,sample02,sample03,sample04,sample05,sample06,sample07,sample08,sample09,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29,sample30,sample31,sample32,sample33,sample34,sample35,sample36,sample37,sample38,sample39,sample40,sample41,sample42,sample43,sample44,sample45,sample46,sample47,sample48,sample49,sample50,sample51,sample52,sample53,sample54,sample55,sample56,sample57,sample58,sample59,sample60,sample61,sample62,sample63,sample64,sample65,sample66,sample67,sample68,sample69,sample70,sample71,sample72,sample73,sample74,sample75,sample76,sample77,sample78,sample79,sample80,sample81,sample82,sample83,sample84,sample85,sample86,sample87,sample88,sample89,sample90,sample91,sample92,sample93,sample94,sample95,sample96
LizaZoop_000183169,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,128,30,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67,20,95,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,6,11
LizaZoop_000553832,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,176,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000441762,0,0,0,0,20,1,0,1,3,0,0,0,0,10,5,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,3,0,0,1,31,37,38,0,0,0,0,0,0,0,2,0,0,0,0,1,32,1,1,0,1,0,0,0,19,5,8,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,12,4,19,44,50,45,0,0,0,0,1,0,0,0,4
LizaZoop_000488990,0,1,0,0,0,0,0,0,0,55,19,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74,70,103,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,10,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
LizaZoop_000895931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,115,16,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,37,23,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6
LizaZoop_000062529,1,0,2,0,0,1,2,2,1,4,0,0,1,3,0,0,0,2,2,14,31,14,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,5,130,0,0,0,0,0,2,5,2,1,0,7,4,0,1,1,0,0,0,7,18,10,18,54,19,3,0,2,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0,0,0,7,8,5,0,2
LizaZoop_000289896,0,0,0,0,0,2,19,0,0,9,7,15,16,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,5,2,11,10,25,39,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,26,12,0,0,1,0,0,0,0,0,0
LizaZoop_000043647,1,0,38,10,49,0,1,1,0,0,0,0,13,20,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,1,0,1,0,0,0,0,0,0,0,39,52,24,2,0,0,1,0,0,0,31,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0
LizaZoop_000287041,0,0,0,0,0,56,8,10,0,0,0,0,11,18,10,0,0,0,0,32,12,22,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,17,0,6,1,0,0,0,0,20,13,12,0,0,1,2,26,17,13,0,4,0,4,23,14,21,0,0,0,0,0,0,0,0,0,0,5,2,0,4,0,0,0,0,0,1,0,16,0,0,3,8
LizaZoop_000990625,0,0,0,0,0,0,2,0,11,1,1,0,0,0,3,0,14,17,0,21,29,29,9,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,12,16,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,0,19,19,24,26,63,64,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
LizaZoop_000519638,0,0,0,0,0,2,2,1,0,11,7,3,2,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,1,0,0,1,4,1,0,5,5,13,10,17,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000679880,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,15,9,7,0,0,0,0,0,0,1,0,1,0,71,0,0,1,0,0,0,0,0,0,0,7,0,0,94,64,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,11,2,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,48,53
LizaZoop_000105776,1,0,28,19,47,0,0,0,9,3,3,3,27,15,14,1,0,0,0,0,0,0,2,7,0,0,1,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,48,0,1,1,10,0,2,3,27,17,23,1,0,0,0,0,0,0,8,20,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000288990,0,0,0,1,1,22,77,136,0,0,0,0,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,2,33,105,28,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
LizaZoop_000833972,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,20,16,54,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,19,100,0,0,0,0,0,0,0,0,32,13,0,0
LizaZoop_000895938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105,43,14,0,0,0,0,0,0,2,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,36,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,36,48,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,21,42
LizaZoop_000449470,0,0,1,0,0,0,0,0,108,0,0,0,0,0,0,0,2,119,6,0,0,0,65,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,31,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
LizaZoop_000124108,0,0,1,0,0,0,0,0,0,1,0,0,68,56,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,83,52,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000000999,11,4,16,2,69,14,17,15,0,0,0,0,2,0,3,11,0,0,0,0,1,0,1,2,17,12,0,0,0,0,0,0,0,9,13,11,0,0,0,10,0,0,0,0,0,0,0,0,0,8,41,5,50,10,0,5,0,1,0,1,3,0,4,3,0,0,0,0,0,3,0,3,12,21,0,0,0,0,0,0,0,21,16,13,0,0,0,2,0,0,0,0,0,0,0,0
LizaZoop_000449476,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,53,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,117,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000959541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,22,17,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,23,73,0,0,0,0,0,0,0,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11
LizaZoop_000449463,0,0,0,0,0,0,0,0,237,0,1,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,0,2,0,0,0,0,0,1,0,2,121,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000035540,3,0,11,36,47,0,0,0,1,2,1,1,12,21,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,7,32,3,0,0,0,0,0,0,0,0,1,0,20,27,64,2,0,0,0,2,0,1,41,24,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19,1,46,1,0,0,0,0,0,0,1,0
LizaZoop_000882100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,61,50,31,0,0,0,0,0,28,0,0,0,0,0,31,4,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,2,0,0,0,0,10,12,1,90,0,11,0,14,4,0,36,32,17,0,0,0,0,0,0,0,2,4
LizaZoop_000449532,0,0,0,0,0,0,0,0,46,2,2,2,0,0,3,0,0,0,0,0,0,0,26,39,0,0,10,16,16,0,0,0,0,24,33,0,0,1,0,0,0,0,0,0,53,35,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,2,0,0,0,0,0,0,1,0,76,42,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0
LizaZoop_000012354,4,0,52,26,116,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,3,0,0,0,0,4,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,2,42,80,51,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,38,13,0,0,0,0,0,0,1,0,0,0,0,0,0
LizaZoop_001054891,0,0,0,0,1,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,63,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,147,193,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,9,1
LizaZoop_000641866,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,5,0,0,51,60,61,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,35,19,0,0,0,0,0,0,0,0,0,2,1,1,5,1,1,0,0,0,0,29,52,75,1,1,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,1,0,0,0,0,0,0,26,16
LizaZoop_000826173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86,69,23,0,0,0,0,0,0,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,13,74,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32
LizaZoop_000896229,280,1,0,0,0,1,1,0,0,0,0,0,3,4,1,0,0,0,0,22,15,15,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,8,3,4,3,0,0,0,15,9,29,0,0,15,16,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
LizaZoop_000895932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,118,58,54,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,60,79,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LizaZoop_000000832,5,7,0,3,3,0,0,0,92,0,3,2,0,0,0,0,0,1,0,0,0,0,98,58,3,0,0,22,2,3,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,51,4,1,2,0,0,1,0,2,0,0,0,0,0,71,44,0,2,4,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
LizaZoop_000103390,0,0,40,5,90,0,0,0,13,0,0,1,5,10,6,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,10,13,16,0,0,0,0,0,0,1,0,0,0,0,42,96,35,0,0,0,11,0,0,0,6,6,6,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,1,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0
LizaZoop_000468397,0,0,0,0,0,0,0,0,4,23,12,20,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,1,0,0,6,67,52,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,24,25,21,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,77,68,77,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000454933,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106,167,74,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,112,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000896361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,59,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,79,164,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
LizaZoop_000059377,6,1,0,0,0,0,0,0,54,4,4,0,0,0,0,4,0,0,0,0,1,0,73,59,0,0,1,0,0,0,1,0,0,3,29,16,0,0,8,0,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,0,44,1,0,0,0,0,0,1,0,0,0,0,0,0,38,48,0,0,0,0,0,0,0,0,0,20,0,53,0,0,0,0,0,0,0,36,0,15,0,0
LizaZoop_001006089,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,65,51,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,141,100,100,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8
LizaZoop_000103831,0,0,16,6,16,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,25,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47,23,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,119,177,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000328716,0,0,23,0,0,0,2,7,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,1,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,29,76,37,0,0,37,3,0,4,0,5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,136,0,0,0,0,1,0,0,0,0,0,16,0,0,29,93
LizaZoop_000451964,0,0,2,0,0,0,0,0,6,2,2,1,1,2,1,0,5,7,11,0,1,0,7,3,0,0,0,1,0,0,0,0,17,0,0,0,0,4,2,0,0,0,0,48,39,69,21,15,0,0,2,1,2,0,0,0,9,1,1,2,2,1,1,0,7,5,6,0,0,0,9,10,0,0,0,0,0,0,0,0,19,2,0,0,0,0,3,0,0,0,0,59,40,37,25,30
LizaZoop_000637069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,5,4,46,46,77,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,2,42,22,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,5,0,0,78,63,71,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,14,9,11
LizaZoop_000896398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,8,1,26,15,37,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,14,51,64,41,1,1,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,22,64
LizaZoop_000833782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,65,7,25,25,7,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,48,117,21,15,31,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3
LizaZoop_000480892,0,0,0,0,0,0,1,0,41,0,0,1,4,5,1,0,0,0,0,0,0,0,54,61,0,0,0,0,0,0,0,0,0,2,29,11,9,7,10,0,0,0,0,18,8,18,0,0,0,0,0,1,0,0,0,0,40,1,0,0,3,3,4,1,0,0,0,0,0,0,60,48,0,0,0,0,0,0,0,0,0,10,10,26,3,6,8,0,1,0,0,11,23,18,0,0
LizaZoop_001064921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,101,154,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,29,52,0,0
LizaZoop_000636052,0,0,6,0,60,8,7,4,2,24,0,1,6,1,3,0,9,3,0,7,43,18,0,0,0,1,3,0,2,0,0,0,0,1,2,0,0,0,0,1,1,0,0,15,10,53,1,0,0,0,20,0,50,14,2,4,4,6,3,9,21,10,1,0,2,1,3,13,30,47,1,1,0,0,10,1,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,13,0,0,0,0
LizaZoop_000104191,0,0,115,39,15,0,0,0,2,0,1,0,4,5,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,110,147,0,0,0,3,0,0,0,11,5,9,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000217807,0,0,0,2,1,54,127,194,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,67,56,54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LizaZoop_001228446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,51,1,27,30,68,110,103,0,42,8,0,0,0,0,3,49,13,0,16
LizaZoop_000449776,0,0,0,0,0,0,0,0,11,1,0,0,51,52,43,0,0,0,0,0,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,83,72,43,0,0,0,0,0,0,0,35,51,0,0,0,0,0,0,0,0,0,0,2,0,68,7,13,0,0,0,0,0,0,0,0,0
LizaZoop_000833884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,22,38,21,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,2,4,51,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,8,21,10,22,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,44,153
LizaZoop_000106141,0,1,3,1,8,0,0,0,3,2,0,0,44,72,40,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,6,3,28,0,0,0,0,0,0,57,20,9,0,0,1,0,4,8,2,0,0,0,3,2,0,0,76,36,48,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,27,17,0,1,0,28,0,0,0,0,10,2,9,0,0
LizaZoop_000864025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,95,26,117,0,0,0,2,0,0,14,43,41,7,0,0,0,0,67,13,99,0,0,0,0,0,0,0,0,0,0,10,5
LizaZoop_000449571,0,0,0,0,0,0,0,0,70,0,0,0,1,0,1,0,0,1,0,9,12,9,59,44,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,1,1,0,0,0,0,1,111,1,0,0,1,0,0,0,5,0,0,4,16,5,151,71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0
LizaZoop_000449478,0,0,0,2,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,1,0,5,71,122,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,43,0,0,0,1,0,0,0,0,2,0,0,0,8,121,106,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4
LizaZoop_000797304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,2,0,0,18,47,27,0,0,12,13,1,0,0,36,30,9,6,2,0,0,0,0,0,10,0,0,1,0,0,0,9,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,51,47,0,0,27,8,0,0,0,36,0,0,12,0,0,0,0,0,0,63,0,0,0,0,0,0,16,40
LizaZoop_000103571,0,1,19,1,10,17,9,6,2,12,5,2,14,0,5,0,35,6,0,22,54,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,18,8,0,0,0,0,5,4,4,3,4,3,0,1,3,5,45,1,22,0,7,10,51,26,32,75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0
LizaZoop_000449480,0,0,0,0,0,0,0,0,145,0,1,0,0,0,0,0,1,0,0,0,0,0,63,96,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,2,0,75,168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000449477,0,0,0,0,0,0,0,0,105,0,0,0,5,6,3,0,1,0,0,0,0,0,78,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,67,0,0,0,15,4,7,0,0,0,0,0,0,0,137,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000873685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,49,53,52,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,71,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,39,55,0,0,0,0,0,0,0,0,0,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,43,46
LizaZoop_000896022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,183,46,52,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22,10,11,23,42,97,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,68
LizaZoop_000833770,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,102,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,104,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
LizaZoop_000834042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,9,0,80,76,38,0,0,0,0,0,0,0,0,0,0,29,2,0,1,0,0,0,0,0,0,0,0,2,0,23,41,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,31,21,12,51,34,61,0,0,0,0,0,0,0,0,0,0,34,15,0,0,1,0,0,0,0,0,0,0,0,0,25,24
LizaZoop_001016056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,35,5,24,38,34,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,34,59,60,37,58,0,0,0,1,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,19,38
LizaZoop_000074638,2,2,58,12,16,0,0,1,5,12,9,4,8,14,5,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,13,31,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,50,38,108,3,1,4,9,13,11,22,12,7,8,4,0,0,0,0,0,0,16,2,3,0,0,0,0,0,0,0,0,43,48,0,0,0,17,0,0,0,0,0,0,0,0,0
LizaZoop_000489013,0,0,0,1,0,0,0,0,0,57,10,23,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,29,73,46,0,0,10,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,41,33,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74,70,106,0,0,0,12,0,0,0,0,0,0,0,0
